alpha-3,country-code,Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop,ene_tj_pc,ene_tj_voy_pc,ene_tj_stop_pc,co2e_t_pc,co2e_t_voy_pc,co2e_t_stop_pc
KAZ,398,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
KAZ,398,Int. Arr. Inventory,1348.0,243.0,2772.6,2687.4,1997.7,1996.5,1998.3,1999.8,306.6,519.3,382.2,383.2,42.0,207.5,135.9,130.8,52.0,109.7,95.8,107.0,1044.6,600.6,444.0,79112.4,45554.1,33558.3,80631.3,46428.7,34202.6,0.011109971563216284,0.007386298868173297,0.03493056762959122,0.011058032631584449,0.0073625836994314735,0.03470174655639781
KAZ,398,Int. Dep. Inventory,1320.0,230.0,3468.7,3548.3,1997.6,1995.9,1998.7,2000.1,398.8,579.6,484.7,512.8,59.0,200.3,179.0,187.1,34.0,94.6,76.0,84.8,1121.6,762.8,358.8,84970.2,57836.4,27133.8,86601.7,58946.9,27654.8,0.011928914517809098,0.009381066894176806,0.02822767492229129,0.011876832254356394,0.009347698407924779,0.02805838914783876
KAZ,398,Domestic Inventory,106.0,36.0,105.2,132.0,2011.2,2004.4,2013.8,2014.4,204.2,561.2,363.2,339.4,132.0,765.6,487.1,319.6,64.0,107.5,90.5,91.5,128.0,85.8,42.2,9614.0,6445.8,3168.2,9798.6,6569.6,3229.0,0.0013613597167257175,0.001055185552596185,0.0033199773738034903,0.0013438111322010605,0.0010417959122651509,0.003276123441802919
NGA,566,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
NGA,566,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
NGA,566,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
NGA,566,Int. Arr. Inventory,4112.0,1845.0,527234.5,755037.6,2006.0,2007.5,2009.5,2009.5,949.5,3149.5,3639.1,3759.2,147.5,359.0,538.1,556.3,42.5,126.6,76.1,80.7,52402.7,48029.6,4373.1,3756007.1,3423522.1,332485.0,3828122.4,3489253.7,338868.7,0.5573353502161152,0.5906776225754514,0.3440424894165887,0.5250008671185925,0.5533198735868323,0.3438140884990031
NGA,566,Int. Dep. Inventory,4021.0,1771.0,503989.5,683039.3,2005.9,2007.2,2009.6,2009.6,603.1,2591.0,3514.5,3455.1,129.0,334.7,504.8,525.2,31.0,84.3,53.9,60.5,54895.4,50201.8,4693.6,3867014.2,3508578.1,358436.1,3941260.9,3575942.8,365318.0,0.58384676713707,0.6173917724280089,0.3692570095185797,0.5405170404270784,0.5670668825398804,0.3706493847979433
NGA,566,Domestic Inventory,9489.0,838.0,25618.4,38617.3,2005.9,2004.3,2004.8,2004.6,194.7,664.3,415.5,421.7,50.0,231.5,483.0,472.1,24.0,135.2,124.5,116.5,12790.0,8092.2,4697.9,972742.6,615740.2,357002.4,991419.3,627562.5,363856.8,0.13602961544470255,0.09951949334171153,0.3695953010519293,0.1359663923437004,0.09951778604342712,0.36916686030950646
TUV,798,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
TUV,798,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
TUV,798,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
TUV,798,Int. Arr. Inventory,144.0,83.0,1874.5,2068.1,1997.6,1996.0,1997.1,1997.0,4076.9,6715.0,4186.3,4063.8,357.5,714.2,951.3,981.7,97.5,275.8,353.7,334.0,1068.7,754.4,314.3,80805.9,57202.6,23603.4,82357.4,58300.8,24056.6,0.011366290072381048,0.009277762014901655,0.024726750914370547,0.011294755469060438,0.00924524097689176,0.02440767766803224
TUV,798,Int. Dep. Inventory,144.0,80.0,1718.6,1851.8,1997.0,1995.4,1994.7,1994.5,3684.2,6232.6,3777.2,3571.1,399.0,668.5,1117.3,957.5,90.0,192.2,258.8,224.6,923.5,744.6,178.9,69902.0,56462.2,13439.8,71244.1,57546.3,13697.8,0.009821997643720314,0.009157239655747312,0.014074501236337546,0.009770642202319268,0.00912559365958111,0.01389770321496687
TUV,798,Domestic Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,308,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
GRD,308,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
GRD,308,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
GRD,308,Int. Arr. Inventory,730.0,157.0,3932.5,1432.4,1996.4,1998.6,2006.7,2007.3,145.6,352.4,225.3,252.1,15.0,43.2,55.5,173.2,10.0,29.6,11.9,21.9,1010.8,747.6,263.1,77693.6,57611.1,20082.5,79185.3,58717.2,20468.1,0.0107504875130184,0.009194134255488437,0.02069872149402129,0.01085972359793038,0.009311272975471158,0.020766807748270773
GRD,308,Int. Dep. Inventory,724.0,155.0,5227.4,2299.9,1996.5,1999.1,2007.0,2008.1,148.6,849.1,299.6,410.4,17.0,89.5,84.8,183.1,11.0,30.3,14.6,20.2,1349.2,1091.4,257.8,103602.3,83929.7,19672.6,105591.4,85541.2,20050.3,0.014349582264112018,0.013422255385821404,0.020281757511055445,0.014481140038851984,0.013564976937752026,0.020342910450659977
GRD,308,Domestic Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCA,796,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
TCA,796,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
TCA,796,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
TCA,796,Int. Arr. Inventory,673.0,79.0,17618.9,2641.6,1997.3,1998.7,2005.8,2005.7,534.2,721.0,587.8,714.1,47.0,103.6,57.2,203.4,8.0,19.5,7.4,16.7,3956.8,3689.2,267.6,304610.0,283997.6,20612.3,310458.5,289450.4,21008.1,0.04208303224328375,0.04537051912165321,0.021052747517294173,0.042577264954834666,0.04590054851490393,0.021314688410572904
TCA,796,Int. Dep. Inventory,670.0,81.0,16158.8,2309.0,1997.4,1999.0,2005.0,2004.9,525.3,613.4,537.7,620.6,41.0,65.8,52.4,125.7,9.0,37.0,10.0,27.5,3844.6,3522.0,322.6,296180.8,271699.6,24481.2,301867.5,276916.2,24951.2,0.040889715366591355,0.043314260096081164,0.02537973224618498,0.04139906792293834,0.04391289655382352,0.025315333298579438
TCA,796,Domestic Inventory,108.0,14.0,25.5,35.6,1996.6,1994.7,1998.0,1997.3,113.2,150.5,138.8,138.2,14.0,25.9,25.1,23.0,6.0,32.3,27.7,30.1,20.9,11.1,9.8,1572.9,837.1,735.8,1603.1,853.1,749.9,0.00022228451624662106,0.00013651001904216382,0.0007709900062387253,0.00021985422672948378,0.00013528313637868367,0.0007608439049266055
ISL,352,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
ISL,352,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
ISL,352,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
ISL,352,Int. Arr. Inventory,1612.0,567.0,20713.2,19918.4,2000.0,1999.9,2004.7,2007.6,1105.2,1748.2,1215.4,1653.9,98.0,226.9,256.2,328.9,24.0,91.8,90.8,114.2,4977.0,4458.2,518.8,380118.7,340780.4,39338.3,387416.9,347323.4,40093.6,0.05293349461049919,0.05482783485529501,0.040815266860882715,0.05313158441234717,0.05507794970074798,0.04067871874458641
ISL,352,Int. Dep. Inventory,1614.0,571.0,17305.3,13847.9,1999.9,1999.7,2003.3,2005.9,998.0,1665.9,1012.8,1141.2,89.0,207.3,186.7,202.7,14.0,107.0,73.3,69.9,4416.9,3981.4,435.5,337139.0,304282.9,32856.0,343612.0,310125.1,33486.9,0.04697648228754548,0.04896405313643883,0.03426185180785356,0.04712404126690249,0.04917910701881715,0.03397560176008367
ISL,352,Domestic Inventory,3484.0,419.0,7321.4,4096.9,1992.6,1995.7,1999.9,2000.4,269.8,789.5,397.6,457.0,35.0,157.5,512.4,520.0,11.0,62.1,172.8,204.4,3554.0,2621.7,932.3,269221.9,198797.1,70424.8,274391.0,202614.0,71777.0,0.0377990033847125,0.03224219071376944,0.07334632477717995,0.03763085342556908,0.032130180980225784,0.07282450055196288
MAR,504,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
MAR,504,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
MAR,504,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
MAR,504,Int. Arr. Inventory,8232.0,2968.0,408803.2,469529.0,2005.0,2006.4,2010.4,2010.7,755.8,1696.1,1772.8,1914.6,75.0,177.6,277.6,282.2,24.0,95.9,52.8,67.2,47623.0,43207.7,4415.3,3671407.4,3333494.7,337912.6,3741898.4,3397497.8,344400.6,0.5065002639814753,0.5313769324115406,0.34736246679039223,0.5131758338421137,0.5387693801707628,0.34942672004676073
MAR,504,Int. Dep. Inventory,8234.0,2972.0,379220.1,421775.8,2005.0,2006.4,2010.3,2010.6,672.3,1577.4,1641.6,1717.6,72.0,193.0,249.5,278.5,19.0,61.0,44.0,51.8,43449.7,40082.9,3366.8,3350225.4,3093521.8,256703.6,3414549.8,3152917.4,261632.3,0.46211461940482346,0.4929475173211845,0.2648744033678102,0.4682822069167946,0.49998423937982034,0.26545051445116563
MAR,504,Domestic Inventory,2114.0,638.0,7983.4,9797.5,2002.0,2004.3,2004.8,2005.8,274.0,430.6,321.8,318.6,30.0,115.4,154.9,150.4,27.0,71.6,79.0,77.1,2403.7,1513.7,890.0,183338.0,115718.9,67619.0,186858.1,117940.8,68917.3,0.025564846492918805,0.018615785209380484,0.07001848015841484,0.02562631344497571,0.018702849995324178,0.06992306660754548
TWN,158,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
TWN,158,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
TWN,158,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
TWN,158,Int. Arr. Inventory,19950.0,5264.0,1198587.2,1645084.0,2005.8,2007.2,2008.9,2009.0,835.0,2205.1,2010.7,2216.0,66.0,211.8,427.5,473.8,16.0,68.4,51.1,57.7,127062.1,117349.2,9712.9,9569501.0,8831018.5,738482.4,9753235.4,9000574.1,752661.3,1.3513845661138657,1.4431839213137556,0.7641376358771546,1.3375896868427595,1.4272956200407316,0.7636455028392257
TWN,158,Int. Dep. Inventory,19997.0,5282.0,912924.2,1208228.0,2005.8,2007.2,2008.7,2008.7,698.4,1821.2,1526.3,1619.9,67.0,203.8,297.5,308.7,18.0,71.9,76.0,80.6,107056.5,95216.6,11840.0,8090995.0,7200062.3,890932.7,8246342.1,7338303.5,908038.6,1.1386125508878655,1.1709927819036121,0.9314818034557659,1.1309295525808043,1.1636955962708613,0.9212903510442565
TWN,158,Domestic Inventory,12314.0,1731.0,98999.7,152279.1,2002.3,2005.5,2001.9,2001.8,207.1,770.6,474.7,509.3,17.0,123.7,675.1,732.9,15.0,69.2,154.2,171.3,21109.7,14452.4,6657.3,1614578.0,1105352.3,509225.8,1645577.9,1126575.0,519002.9,0.2245148063450381,0.17773850443288,0.5237460988299047,0.2256797808793137,0.17865033333233568,0.5265771344235666
BES,535,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
BES,535,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
BES,535,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
BES,535,Int. Arr. Inventory,1239.0,506.0,80070.1,131889.0,2002.3,2006.7,2011.7,2011.8,313.1,1802.2,1968.2,3024.2,39.0,195.5,802.3,857.3,12.0,45.3,40.0,42.2,7796.2,6605.1,1191.1,586708.4,494674.4,92034.0,597973.2,504172.2,93801.1,0.08291744237138311,0.08123084025003569,0.09370675473785159,0.08200794428978539,0.0799507636747638,0.09517001628271905
BES,535,Int. Dep. Inventory,1245.0,511.0,92527.4,155269.2,2002.3,2006.7,2010.9,2011.3,407.5,2096.2,2256.6,3503.2,44.0,232.5,760.1,838.4,23.0,76.9,74.5,80.8,10131.2,8139.2,1991.9,776252.4,622783.7,153468.8,791156.5,634741.1,156415.4,0.10775162157884055,0.10009750873765581,0.15670765239050172,0.10850171575666198,0.10065615613228894,0.1586980980486158
BES,535,Domestic Inventory,45.0,21.0,1762.3,3309.7,2000.3,2001.3,2011.3,2011.4,287.1,479.9,892.2,919.1,78.0,136.8,278.5,276.9,46.0,75.6,390.3,389.9,267.9,110.7,157.3,20725.1,8554.0,12171.0,21123.0,8718.3,12404.7,0.002849283344615779,0.0013614107304475256,0.012375176324627705,0.002896875323564897,0.00138253307688463,0.012585731947517087
CHN,156,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
CHN,156,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
CHN,156,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
CHN,156,Int. Arr. Inventory,80212.0,16426.0,8447714.2,13382217.9,2006.9,2007.7,2009.8,2009.8,1062.0,2667.9,2834.5,3199.6,101.0,274.8,544.6,587.4,24.0,81.0,78.3,84.9,692652.2,643762.6,48889.6,53029615.2,49279265.3,3750349.9,54047783.8,50225427.2,3822356.7,7.366787521730038,7.917121151768727,3.846264592755998,7.412284769378903,7.964662193852126,3.8781394821314494
CHN,156,Int. Dep. Inventory,80845.0,16681.0,7012190.2,10589546.9,2006.9,2007.9,2010.0,2010.0,1126.6,2319.8,2332.7,2504.3,96.0,233.6,350.9,362.4,20.0,71.3,73.5,79.1,609657.4,565634.8,44022.5,46733218.1,43374501.5,3358716.7,47630495.9,44207291.9,3423204.0,6.484086135654199,6.9562898485504965,3.4633579132290087,6.532197520327084,7.010316608885216,3.4731616198431468
CHN,156,Domestic Inventory,183131.0,13766.0,2834817.4,3989879.0,2006.2,2007.7,2007.8,2007.5,262.7,556.3,554.3,586.2,37.0,88.0,171.7,180.0,22.0,70.3,71.4,77.3,356599.1,276273.7,80325.3,27461719.2,21305330.1,6156389.1,27988984.2,21714392.4,6274591.8,3.792653513755045,3.3976691934999144,6.319388117155865,3.8384982086175157,3.4434311433940357,6.366162057517613
IRN,364,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
IRN,364,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
IRN,364,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
IRN,364,Int. Arr. Inventory,10963.0,2523.0,251891.9,423162.3,2000.4,2002.6,2006.3,2006.5,331.2,1145.9,1336.1,1368.1,43.0,154.3,348.2,359.0,41.0,84.9,84.9,84.5,29060.6,21688.5,7372.1,2235513.6,1671624.8,563888.9,2278435.5,1703719.9,574715.5,0.3090775795615577,0.26672950882846574,0.5799811658155619,0.31247188260589154,0.27017298274853746,0.5831027940283325
IRN,364,Int. Dep. Inventory,11076.0,2557.0,400392.4,693732.8,2000.4,2002.6,2007.3,2007.6,259.4,1268.5,2089.7,2203.6,41.0,160.8,526.8,548.5,28.0,79.7,79.8,79.0,38558.4,31471.2,7087.1,2959231.5,2420143.6,539087.9,3016048.8,2466610.4,549438.4,0.4100925976671633,0.3870391091243014,0.5575595176749459,0.41363051381846894,0.39115085117369536,0.5574568046041155
